u,v,length_m,free_flow_kph,speed_offpeak_kph,speed_rush_kph,travel_time_offpeak_s,travel_time_rush_s
9584798329,7263160225,54.86,20.0,19.96,14.79,9.89,13.35
9584798330,9584798331,68.49,20.0,20.0,14.81,12.33,16.65
9584798330,2288705040,17.93,30.0,29.98,20.25,2.15,3.19
9584798330,2288705047,72.63,30.0,30.0,25.22,8.72,10.37
9584798331,9584798330,68.49,20.0,19.83,12.63,12.43,19.52
9584798331,9584798332,22.97,20.0,20.0,15.1,4.13,5.47
9584798331,9584798328,8.57,20.0,19.66,15.52,1.57,1.99
9584798332,9584798331,22.97,20.0,19.99,14.24,4.14,5.8
9584798334,9584798328,60.95,20.0,19.99,14.47,10.98,15.16
9584798334,2288705047,66.13,20.0,19.99,15.97,11.91,14.9
9584798334,7263160225,100.52,20.0,20.0,17.41,18.1,20.78
9584804631,9584804632,60.89,20.0,20.0,15.54,10.96,14.1
9584804632,9584804631,60.89,20.0,19.85,13.05,11.04,16.79
9584804632,9584804645,37.88,20.0,19.99,15.48,6.82,8.81
9584804632,9584804633,182.31,20.0,20.0,14.99,32.82,43.78
9584804633,9584785990,15.72,30.0,29.99,24.63,1.89,2.3
9584804633,9584828502,5.06,30.0,29.55,20.79,0.62,0.88
9584804633,9584804632,182.31,20.0,19.86,12.7,33.05,51.69
9584804639,9584804645,59.88,20.0,19.95,18.16,10.81,11.87
9584804644,9584804648,57.55,20.0,19.99,15.48,10.36,13.39
9584804645,9584804632,37.88,20.0,20.0,16.15,6.82,8.44
9584804645,9584804639,59.88,20.0,19.92,13.24,10.82,16.28
9584804645,11482178987,45.32,20.0,20.0,12.51,8.16,13.04
9584804647,9584804648,5.92,20.0,19.83,18.26,1.08,1.17
9584804647,11482178987,31.13,20.0,19.75,17.08,5.67,6.56
9584804647,9584786007,76.47,20.0,20.0,16.57,13.76,16.62
9584804648,9584804647,5.92,20.0,20.0,17.77,1.07,1.2
9584804648,9584804692,51.07,20.0,19.9,18.5,9.24,9.94
9584804648,9584804644,57.55,20.0,19.98,16.51,10.37,12.55
9584804649,9584804650,83.93,20.0,19.99,13.07,15.12,23.11
9584804650,9584804649,83.93,20.0,19.86,15.07,15.22,20.05
9584804650,9584804661,22.92,20.0,19.98,12.05,4.13,6.85
9584804650,9584804659,4.63,20.0,19.9,13.25,0.84,1.26
9584804651,9584804652,34.05,20.0,19.91,17.46,6.16,7.02
9584804651,9584804653,30.94,20.0,19.89,12.51,5.6,8.91
9584804651,9584804654,12.48,20.0,19.94,14.98,2.25,3.0
9584804652,9584804651,34.05,20.0,19.99,13.38,6.13,9.16
9584804653,9584804651,30.94,20.0,19.94,14.08,5.59,7.91
9584804653,9584804655,30.21,20.0,19.92,14.3,5.46,7.61
9584804653,9584804675,35.7,20.0,20.0,13.55,6.43,9.48
9584804654,9584804651,12.48,20.0,19.93,14.25,2.25,3.15
9584804654,9584804656,30.47,20.0,19.97,13.46,5.49,8.15
9584804655,9584804656,42.99,20.0,19.99,13.94,7.74,11.1
9584804655,9584804658,6.09,20.0,19.69,15.6,1.11,1.41
9584804655,9584804653,30.21,20.0,19.75,13.21,5.51,8.23
9584804656,9584804655,42.99,20.0,19.99,16.66,7.74,9.29
9584804656,9584804676,57.64,20.0,19.99,15.73,10.38,13.19
9584804656,9584804654,30.47,20.0,20.0,13.92,5.48,7.88
9584804657,9584804658,37.66,20.0,19.94,14.27,6.8,9.5
9584804657,9584804659,31.36,20.0,19.94,15.88,5.66,7.11
9584804657,9584804665,25.92,20.0,19.73,15.41,4.73,6.05
9584804658,9584804657,37.66,20.0,20.0,16.0,6.78,8.48
9584804658,9584804660,32.98,20.0,20.0,13.76,5.94,8.63
9584804658,9584804655,6.09,20.0,20.0,15.81,1.1,1.39
9584804659,9584804660,39.04,20.0,19.94,15.51,7.05,9.06
9584804659,9584804650,4.63,20.0,20.0,18.06,0.83,0.92
9584804659,9584804657,31.36,20.0,20.0,16.57,5.65,6.81
9584804660,9584804659,39.04,20.0,19.84,13.41,7.08,10.48
9584804660,9584804662,28.58,20.0,19.92,11.6,5.16,8.87
9584804660,9584804658,32.98,20.0,20.0,15.68,5.94,7.57
9584804661,9584804662,41.11,20.0,19.99,15.14,7.4,9.77
9584804661,9584804663,15.41,20.0,19.99,17.06,2.77,3.25
9584804661,9584804650,22.92,20.0,19.98,11.91,4.13,6.93
9584804662,9584804661,41.11,20.0,19.89,16.03,7.44,9.23
9584804662,9584804674,15.29,20.0,20.0,14.14,2.75,3.89
9584804662,9584804660,28.58,20.0,19.98,16.53,5.15,6.22
9584804663,9584804674,41.0,20.0,20.0,12.48,7.38,11.83
9584804663,9584804664,16.34,20.0,19.98,14.23,2.94,4.13
9584804663,9584804661,15.41,20.0,19.89,15.17,2.79,3.66
9584804664,9584804663,16.34,20.0,19.9,11.62,2.96,5.06
9584804664,9584804666,11.13,20.0,19.96,15.76,2.01,2.54
9584804664,9584804671,46.03,20.0,20.0,11.8,8.29,14.05
9584804665,9584804657,25.92,20.0,19.95,16.02,4.68,5.83
9584804666,9584804692,35.48,20.0,19.99,13.53,6.39,9.44
9584804666,9584804667,33.37,20.0,20.0,16.92,6.01,7.1
9584804666,9584804664,11.13,20.0,19.98,15.27,2.01,2.62
9584804667,9584804666,33.37,20.0,19.97,13.0,6.01,9.24
9584804668,9584804692,65.69,20.0,19.94,16.04,11.86,14.75
9584804668,9584804699,3.69,20.0,20.0,16.0,0.66,0.83
9584804668,9584804671,28.28,20.0,20.0,16.61,5.09,6.13
9584804671,9584804664,46.03,20.0,19.99,12.93,8.29,12.82
9584804671,9584804668,28.28,20.0,19.99,12.99,5.09,7.84
9584804671,9584804674,15.49,20.0,19.98,16.27,2.79,3.43
9584804674,9584804663,41.0,20.0,19.86,15.23,7.43,9.69
9584804674,9584804662,15.29,20.0,19.99,14.98,2.75,3.67
9584804674,9584804671,15.49,20.0,20.0,16.4,2.79,3.4
9584804675,9584804653,35.7,20.0,19.99,13.99,6.43,9.18
9584804676,9584804656,57.64,20.0,19.97,15.16,10.39,13.69
9584804676,9584804679,74.1,20.0,19.99,12.8,13.34,20.84
9584804679,9584804699,21.87,20.0,19.93,14.61,3.95,5.39
9584804679,9584804700,32.03,20.0,20.0,16.14,5.77,7.14
9584804679,9584804676,74.1,20.0,20.0,14.25,13.34,18.72
9584804692,9584804668,65.69,20.0,19.72,13.38,11.99,17.68
9584804692,9584804666,35.48,20.0,19.42,16.81,6.58,7.6
9584804692,9584804648,51.07,20.0,20.0,16.25,9.19,11.32
9584804698,9584785988,37.03,20.0,20.0,13.49,6.66,9.88
9584804698,9584785985,37.75,20.0,19.61,13.89,6.93,9.79
9584804698,9584804699,36.28,20.0,20.0,15.33,6.53,8.52
9584804699,9584804668,3.69,20.0,19.99,13.7,0.66,0.97
9584804699,9584804698,36.28,20.0,19.71,11.63,6.63,11.23
9584804699,9584804679,21.87,20.0,20.0,13.24,3.94,5.94
9584804700,9584785985,15.9,20.0,20.0,17.9,2.86,3.2
9584804700,9584804679,32.03,20.0,19.99,13.79,5.77,8.36
9584828417,9584828418,32.42,20.0,19.97,13.44,5.84,8.68
9584828418,9584828417,32.42,20.0,19.94,12.19,5.85,9.58
9584828418,9584828419,21.76,20.0,20.0,15.9,3.92,4.93
9584828418,9584794312,23.44,20.0,20.0,15.17,4.22,5.56
9584828418,9584828467,71.41,20.0,19.96,14.42,12.88,17.82
9584828419,9584828418,21.76,20.0,19.97,13.59,3.92,5.77
9584828419,9584828482,32.75,20.0,19.79,15.09,5.96,7.81
9584828419,2288704977,101.7,20.0,20.0,14.27,18.31,25.66
9584828428,9756552251,101.16,20.0,19.99,14.91,18.22,24.42
9584828428,2288705030,32.22,20.0,19.99,14.29,5.8,8.12
9584828428,9584828432,52.7,20.0,19.98,14.91,9.5,12.73
9584828432,9584828428,52.7,20.0,20.0,15.58,9.49,12.18
9584828432,9584977967,51.72,20.0,19.99,11.78,9.31,15.81
9584828432,10683166306,140.69,20.0,20.0,15.75,25.33,32.16
9584828437,9584977967,56.4,20.0,20.0,15.61,10.15,13.0
9584828437,9584828454,143.87,20.0,19.89,14.07,26.03,36.8
9584828437,9756552251,45.65,20.0,20.0,12.85,8.22,12.79
9584828453,9584828454,58.64,20.0,19.14,13.43,11.03,15.72
9584828454,9584828453,58.64,20.0,20.0,18.4,10.56,11.47
9584828454,9584794303,25.55,20.0,19.76,13.11,4.65,7.01
9584828454,9584828437,143.87,20.0,20.0,16.54,25.9,31.31
9584828456,9584794305,131.71,20.0,20.0,16.14,23.71,29.38
9584828456,9584977987,19.35,20.0,19.87,14.57,3.51,4.78
9584828456,10956866126,42.18,20.0,19.25,14.82,7.89,10.24
9584828461,10956866126,4.35,20.0,19.88,12.52,0.79,1.25
9584828461,9584828464,33.49,20.0,20.0,12.88,6.03,9.36
9584828461,9584978006,48.69,20.0,20.0,14.27,8.77,12.28
9584828464,9584794311,54.27,20.0,19.89,16.23,9.82,12.04
9584828464,9584978002,7.62,20.0,19.99,13.8,1.37,1.99
9584828464,9584828461,33.49,20.0,19.98,16.55,6.03,7.29
9584828467,9584828418,71.41,20.0,19.99,13.71,12.86,18.74
9584828467,9584978002,50.86,20.0,20.0,16.39,9.16,11.17
9584828467,9584828469,46.45,20.0,19.99,14.89,8.37,11.23
9584828469,2288704977,17.77,30.0,29.96,21.03,2.14,3.04
9584828469,9584828467,46.45,20.0,19.9,13.15,8.4,12.72
9584828469,2288704965,43.71,30.0,29.73,26.73,5.29,5.89
9584828470,9584828483,42.6,20.0,19.99,13.66,7.67,11.23
9584828471,9756552253,34.04,20.0,20.0,16.19,6.13,7.57
9584828476,9584828482,62.05,20.0,19.91,12.7,11.22,17.59
9584828482,9584828483,14.37,20.0,19.98,16.14,2.59,3.21
9584828482,9584828476,62.05,20.0,19.88,15.23,11.24,14.67
9584828482,9584828419,32.75,20.0,19.94,16.5,5.91,7.14
9584828483,9584828470,42.6,20.0,20.0,13.34,7.67,11.5
9584828483,9584828482,14.37,20.0,20.0,12.95,2.59,4.0
9584828483,9756552253,42.97,20.0,19.96,15.82,7.75,9.78
9584828486,9584828499,77.39,20.0,19.9,13.47,14.0,20.68
9584828497,9584828499,27.33,20.0,20.0,15.18,4.92,6.48
9584828498,9584828500,50.31,20.0,19.78,16.54,9.16,10.95
9584828499,9584828497,27.33,20.0,19.96,11.91,4.93,8.26
9584828499,9584828500,36.31,20.0,20.0,14.78,6.54,8.84
9584828499,9584828486,77.39,20.0,19.94,15.13,13.97,18.42
9584828500,9584828498,50.31,20.0,20.0,14.39,9.06,12.59
9584828500,9584828499,36.31,20.0,19.98,16.09,6.54,8.13
9584828500,9584828502,72.22,20.0,20.0,14.62,13.0,17.78
9584828502,9584804633,5.06,30.0,29.98,19.97,0.61,0.91
9584828502,9584828500,72.22,20.0,19.91,12.69,13.06,20.49
9584828502,2288704977,120.16,30.0,30.0,18.57,14.42,23.3
9584901448,9584901497,71.9,20.0,20.0,13.28,12.94,19.49
9584901448,2288705006,156.37,20.0,20.0,16.49,28.15,34.14
9584901448,9584901460,192.14,20.0,19.98,14.7,34.63,47.05
9584901460,9584901461,40.75,20.0,19.97,12.91,7.35,11.36
9584901460,9584901448,192.14,20.0,19.79,14.78,34.95,46.79
9584901460,9584901471,103.94,20.0,19.47,15.6,19.22,23.99
9584901461,9584901460,40.75,20.0,19.86,15.47,7.39,9.48
9584901471,9584901460,103.94,20.0,19.98,15.83,18.73,23.63
9584901471,9584915017,73.1,20.0,19.97,12.39,13.18,21.25
9584901471,9584901493,45.93,20.0,19.99,16.06,8.27,10.29
9584901484,9584901493,82.13,20.0,19.96,15.09,14.81,19.6
9584901493,9584901471,45.93,20.0,19.99,11.89,8.27,13.91
9584901493,9584901484,82.13,20.0,20.0,12.46,14.78,23.73
9584901493,9584901504,8.77,20.0,20.0,18.02,1.58,1.75
9584901495,9584901504,39.38,20.0,19.43,14.81,7.3,9.58
9584901497,9584901501,55.93,20.0,20.0,12.73,10.07,15.82
9584901497,9584901448,71.9,20.0,19.93,13.12,12.99,19.73
9584901497,9584901498,49.67,20.0,19.88,13.42,9.0,13.33
9584901498,9584901497,49.67,20.0,19.96,18.22,8.96,9.81
9584901499,2288705033,21.02,20.0,20.0,14.5,3.78,5.22
9584901499,9584901500,73.31,20.0,20.0,12.9,13.2,20.46
9584901499,9584901506,58.89,20.0,20.0,12.44,10.6,17.04
9584901500,9584901499,73.31,20.0,19.79,13.13,13.34,20.1
9584901501,2288705033,10.13,20.0,20.0,13.49,1.82,2.7
9584901501,9584901497,55.93,20.0,19.88,17.11,10.13,11.77
9584901501,9584901504,165.79,20.0,19.98,12.98,29.87,45.99
9584901504,9584901495,39.38,20.0,19.42,11.55,7.3,12.28
9584901504,9584901493,8.77,20.0,19.99,14.4,1.58,2.19
9584901504,9584901501,165.79,20.0,19.09,14.54,31.26,41.05
9584901505,2288735132,25.49,20.0,19.84,15.73,4.63,5.83
9584901505,9584901506,43.05,20.0,19.98,14.1,7.76,10.99
9584901505,2288735135,117.23,20.0,20.0,13.81,21.1,30.56
9584901506,9584901505,43.05,20.0,20.0,12.8,7.75,12.11
9584901506,2288705030,119.02,20.0,20.0,15.24,21.43,28.12
9584901506,9584901499,58.89,20.0,19.95,13.49,10.63,15.71
9584901507,2288735132,63.89,20.0,19.75,15.94,11.65,14.43
9584901508,9584903124,29.9,20.0,20.0,16.14,5.38,6.67
9584901508,9584901509,36.92,20.0,20.0,16.61,6.65,8.0
9584901508,2288735136,61.38,20.0,19.98,14.03,11.06,15.75
9584901509,9584901508,36.92,20.0,19.13,15.1,6.95,8.8
9584901512,9584901515,91.41,20.0,19.94,16.0,16.5,20.57
9584901515,2288735138,62.47,20.0,19.93,16.41,11.29,13.7
9584901515,9567661132,156.78,20.0,20.0,15.81,28.23,35.71
9584901515,9584901512,91.41,20.0,19.99,12.27,16.46,26.83
9584903123,9584903124,21.59,20.0,20.0,12.74,3.89,6.1
9584903123,9584903131,60.57,20.0,19.99,11.86,10.91,18.39
9584903123,9584903131,92.54,20.0,19.89,17.4,16.75,19.15
9584903124,9584901508,29.9,20.0,19.97,12.16,5.39,8.85
9584903124,9584903123,21.59,20.0,19.95,12.37,3.9,6.28
9584903124,2288735138,56.48,20.0,19.78,12.84,10.28,15.84
9584903125,9584903134,83.18,20.0,19.99,14.09,14.98,21.25
9584903131,9584903123,60.57,20.0,19.92,16.07,10.95,13.57
9584903131,9584903123,92.54,20.0,19.97,14.97,16.68,22.26
9584903131,9584903134,29.07,20.0,19.99,17.29,5.23,6.05
9584903134,11482167608,13.81,20.0,19.35,13.76,2.57,3.61
9584903134,9584903125,83.18,20.0,20.0,11.93,14.97,25.1
9584903134,9584903131,29.07,20.0,19.97,14.51,5.24,7.21
9584903135,9584903158,48.26,20.0,19.98,14.59,8.7,11.91
9584903137,9584903149,127.78,20.0,20.0,16.36,23.0,28.12
9584903148,9584903149,54.73,20.0,20.0,14.22,9.85,13.86
9584903149,9584903137,127.78,20.0,19.73,14.23,23.31,32.32
9584903149,9584903148,54.73,20.0,19.98,13.87,9.86,14.21
9584903149,9584903156,147.09,20.0,19.79,12.01,26.75,44.1
9584903156,11482167608,21.41,20.0,19.84,18.25,3.89,4.23
9584903156,9584903149,147.09,20.0,19.6,18.24,27.01,29.03
9584903156,9584903158,60.57,20.0,19.95,14.79,10.93,14.74
9584903158,9584903135,48.26,20.0,19.99,14.56,8.69,11.93
9584903158,9584903159,42.42,20.0,20.0,14.03,7.64,10.89
9584903158,9584903156,60.57,20.0,20.0,15.14,10.9,14.4
9584903159,9584903158,42.42,20.0,20.0,11.87,7.64,12.86
9584903160,2288735135,121.58,20.0,19.47,16.13,22.48,27.14
9584903162,9584903186,82.13,20.0,19.88,15.38,14.87,19.23
9584903168,9584903182,51.38,20.0,20.0,13.93,9.25,13.27
9584903172,9584903188,30.47,20.0,20.0,13.16,5.49,8.33
9584903176,9584903182,184.55,20.0,19.99,17.83,33.24,37.27
9584903182,9584903168,51.38,20.0,19.99,11.89,9.25,15.56
9584903182,9584903176,184.55,20.0,19.99,16.53,33.23,40.19
9584903182,9584903186,36.59,20.0,20.0,12.01,6.59,10.97
9584903186,9584903162,82.13,20.0,20.0,13.48,14.78,21.94
9584903186,9584903182,36.59,20.0,19.89,13.84,6.62,9.52
9584903186,9584903188,17.1,20.0,20.0,15.06,3.08,4.09
9584903188,9584903172,30.47,20.0,20.0,13.71,5.49,8.0
9584903188,9584903186,17.1,20.0,20.0,13.29,3.08,4.63
9584903188,2288705272,102.68,20.0,19.96,13.45,18.51,27.47
9584903195,2288705301,39.91,20.0,20.0,16.08,7.18,8.93
9584903196,2288735214,63.74,20.0,20.0,13.83,11.47,16.59
9584906051,2288704859,24.59,30.0,29.91,25.34,2.96,3.49
9584906051,9584940949,137.83,20.0,20.0,14.88,24.81,33.33
9584906051,2288704844,102.68,30.0,29.33,23.98,12.6,15.41
9584906054,7138675166,5.26,20.0,20.0,14.59,0.95,1.3
9584906054,9584906085,61.26,20.0,20.0,12.71,11.03,17.35
9584906054,9584940949,110.82,20.0,19.97,17.04,19.97,23.41
9584906061,9567773311,31.52,20.0,20.0,14.31,5.67,7.93
9584906074,9567773310,80.31,20.0,20.0,12.91,14.46,22.4
9584906074,2288704844,111.58,20.0,19.91,12.17,20.18,33.0
9584906074,9567773311,145.89,20.0,20.0,12.64,26.26,41.57
9584906085,7138675162,44.53,20.0,20.0,14.31,8.02,11.2
9584906085,9584906054,61.26,20.0,19.9,12.08,11.08,18.26
9584906085,7138675166,63.42,20.0,19.99,13.45,11.42,16.98
9584906093,9584906101,97.04,20.0,20.0,12.49,17.47,27.98
9584906093,9584906103,100.96,20.0,19.99,14.16,18.18,25.66
9584906093,9584906116,90.4,20.0,19.96,18.51,16.3,17.59
9584906101,9584906093,97.04,20.0,18.9,12.33,18.48,28.33
9584906103,2288705006,163.29,20.0,20.0,16.45,29.4,35.74
9584906103,9756552249,34.83,20.0,19.99,16.14,6.27,7.77
9584906103,9584906093,100.96,20.0,19.87,15.53,18.29,23.41
9584906116,9584906093,90.4,20.0,19.86,14.05,16.39,23.16
9584915017,9584915018,57.03,20.0,20.0,16.38,10.27,12.54
9584915017,9584901471,73.1,20.0,19.93,12.05,13.21,21.85
9584915017,9584576604,60.69,20.0,19.64,14.45,11.12,15.12
9584915018,9584915017,57.03,20.0,19.93,17.25,10.3,11.9
9584938541,2288704802,81.68,20.0,19.97,14.88,14.72,19.76
9584938544,9584938545,40.9,20.0,19.08,14.56,7.72,10.11
9584938544,2288704803,39.69,20.0,19.98,11.87,7.15,12.04
9584938544,7138664700,80.31,20.0,19.93,17.41,14.51,16.61
9584938545,7138664689,5.02,20.0,20.0,16.88,0.9,1.07
9584938545,7138664697,90.92,20.0,19.82,11.39,16.51,28.73
9584938545,9584938544,40.9,20.0,20.0,12.62,7.36,11.67
9584938560,9577382305,65.3,20.0,20.0,12.01,11.75,19.58
9584938560,9577382301,30.47,20.0,19.98,15.37,5.49,7.13
9584938560,11493429423,93.58,20.0,19.97,15.48,16.87,21.76
9584938570,2288704821,211.24,20.0,19.96,13.09,38.1,58.09
9584938579,9584940921,70.66,20.0,19.54,17.2,13.02,14.79
9584938594,2288704803,46.15,20.0,20.0,15.62,8.31,10.63
9584938594,7138664708,34.88,20.0,20.0,15.29,6.28,8.21
9584938594,9584938600,172.55,20.0,19.87,16.04,31.25,38.72
9584938600,9584938594,172.55,20.0,19.77,17.87,31.42,34.76
9584938601,9584938610,40.12,30.0,30.0,23.23,4.81,6.22
9584938601,9584938609,186.24,20.0,19.98,13.37,33.55,50.13
9584938601,9584940928,10.91,30.0,29.28,22.24,1.34,1.77
9584938609,9584938601,186.24,20.0,19.89,17.17,33.71,39.06
9584938610,9584938601,40.12,30.0,30.0,20.23,4.81,7.14
9584938610,9584938614,147.02,20.0,20.0,16.34,26.46,32.39
9584938610,2288704877,53.83,30.0,29.62,20.96,6.54,9.24
9584938614,9584938610,147.02,20.0,20.0,12.22,26.46,43.33
9584940917,2288704877,77.42,20.0,19.75,15.29,14.11,18.22
9584940918,2288704803,53.92,20.0,19.98,17.35,9.71,11.19
9584940919,2288704802,42.12,20.0,19.95,12.29,7.6,12.34
9584940919,9584940920,49.3,20.0,19.89,15.62,8.92,11.36
9584940919,2288704844,116.1,20.0,19.99,15.58,20.91,26.83
9584940920,9584940919,49.3,20.0,19.99,13.7,8.88,12.95
9584940921,2288704859,14.28,30.0,30.0,20.62,1.71,2.49
9584940921,9584938579,70.66,20.0,19.99,14.09,12.72,18.05
9584940921,9584940939,81.4,30.0,30.0,24.9,9.77,11.77
9584940923,2288704907,54.33,20.0,20.0,15.06,9.78,12.99
9584940924,7138682608,41.42,20.0,20.0,14.52,7.46,10.27
9584940925,7138682608,11.22,20.0,19.98,12.5,2.02,3.23
9584940925,9584940926,45.05,20.0,19.74,14.36,8.22,11.29
9584940925,9584940929,54.71,20.0,19.98,16.32,9.86,12.07
9584940926,9584940925,45.05,20.0,20.0,17.45,8.11,9.3
9584940927,9584940928,39.23,20.0,20.0,13.57,7.06,10.4
9584940928,9584940927,39.23,20.0,19.95,14.4,7.08,9.81
9584940928,2288704865,46.57,30.0,30.0,18.82,5.59,8.91
9584940928,9584938601,10.91,30.0,29.97,23.66,1.31,1.66
9584940929,7138682611,8.26,20.0,19.98,14.46,1.49,2.05
9584940929,9584940925,54.71,20.0,20.0,15.78,9.85,12.48
9584940929,2288704865,154.94,20.0,19.91,15.11,28.02,36.92
9584940936,9584940937,73.59,20.0,19.14,13.06,13.84,20.29
9584940937,9584940936,73.59,20.0,19.99,13.15,13.25,20.15
9584940937,9584940939,55.18,30.0,30.0,19.25,6.62,10.32
9584940937,2288704865,42.8,30.0,30.0,23.63,5.14,6.52
9584940938,9584940939,61.94,20.0,19.97,14.79,11.17,15.08
9584940939,9584940938,61.94,20.0,19.94,12.4,11.18,17.98
9584940939,9584940921,81.4,30.0,30.0,17.78,9.77,16.48
9584940939,9584940937,55.18,30.0,29.37,21.94,6.76,9.06
9584940940,7138682604,51.36,20.0,19.99,14.87,9.25,12.43
9584940945,9584940949,72.77,20.0,20.0,15.79,13.1,16.59
9584940949,9584906054,110.82,20.0,19.92,11.85,20.02,33.67
9584940949,9584906051,137.83,20.0,19.88,14.77,24.96,33.59
9584940949,9584940945,72.77,20.0,19.96,16.27,13.12,16.1
9584940950,7138675168,84.25,20.0,20.0,13.07,15.17,23.2
9584940951,7138675171,32.6,20.0,20.0,14.28,5.87,8.22
9584940953,7138675171,98.33,20.0,19.83,12.54,17.86,28.22
9584940953,7138682604,38.54,20.0,19.93,13.1,6.96,10.59
9584940953,7138682597,50.52,20.0,20.0,14.57,9.09,12.48
9584940954,7138682611,51.22,20.0,20.0,12.5,9.22,14.75
9584940955,9584940956,70.35,20.0,19.15,12.19,13.22,20.78
9584940955,9584940981,98.41,20.0,19.94,17.53,17.77,20.21
9584940955,7138675176,33.0,20.0,20.0,13.67,5.94,8.69
9584940956,9584940955,70.35,20.0,19.99,12.22,12.67,20.72
9584940957,9584940958,57.02,20.0,19.72,12.38,10.41,16.59
9584940957,7138682588,34.14,20.0,19.79,15.37,6.21,7.99
9584940957,7138682592,39.83,20.0,19.99,12.17,7.17,11.78
9584940958,9584940957,57.02,20.0,20.0,12.1,10.26,16.97
9584940962,9584940970,97.66,20.0,20.0,13.95,17.58,25.2
9584940970,2288704944,57.8,20.0,19.89,14.54,10.46,14.31
9584940970,9584940962,97.66,20.0,20.0,12.64,17.58,27.82
9584940970,9584940978,42.92,20.0,19.98,15.61,7.73,9.9
9584940971,2288704953,31.73,20.0,20.0,13.4,5.71,8.53
9584940972,7138682592,68.09,20.0,19.98,15.75,12.27,15.57
9584940973,9584940978,25.18,20.0,19.98,13.88,4.54,6.53
9584940978,9584940979,61.84,20.0,19.99,13.98,11.14,15.92
9584940978,9584940973,25.18,20.0,19.25,16.28,4.71,5.57
9584940978,9584940970,42.92,20.0,19.99,14.49,7.73,10.67
9584940979,7138682611,32.92,20.0,19.96,11.83,5.94,10.02
9584940979,9584940978,61.84,20.0,19.99,15.95,11.14,13.96
9584940979,7138682613,57.06,20.0,20.0,15.79,10.27,13.01
9584940981,9584940955,98.41,20.0,20.0,14.04,17.71,25.23
9584940981,2288704953,127.6,20.0,19.96,13.52,23.01,33.98
9584940981,9756552251,99.55,20.0,20.0,14.62,17.92,24.52
9584940982,7138675180,38.1,20.0,20.0,14.78,6.86,9.28
9584940988,7138675174,16.9,20.0,19.99,15.73,3.04,3.87
9584940988,7138682588,37.36,20.0,19.99,17.78,6.73,7.57
9584940988,7138675180,88.02,20.0,19.89,14.05,15.93,22.55
9584942306,9584942307,43.9,20.0,19.95,12.77,7.92,12.37
9584942306,9584942310,36.88,20.0,19.97,13.94,6.65,9.53
9584942306,9584942315,18.4,20.0,20.0,13.97,3.31,4.74
9584942307,9584942306,43.9,20.0,19.86,14.42,7.96,10.96
9584942307,9584942308,35.49,20.0,20.0,17.02,6.39,7.51
9584942307,9584942309,43.48,20.0,20.0,13.34,7.83,11.73
9584942308,9584942307,35.49,20.0,19.96,13.41,6.4,9.53
9584942308,9584942310,43.18,20.0,19.84,12.17,7.83,12.77
9584942308,9584942311,16.82,20.0,19.89,13.19,3.04,4.59
9584942309,9584942307,43.48,20.0,20.0,13.73,7.83,11.4
9584942310,9584942308,43.18,20.0,20.0,16.91,7.77,9.19
9584942310,9584942306,36.88,20.0,19.99,12.69,6.64,10.46
9584942310,9584942313,80.62,20.0,19.99,14.91,14.52,19.47
9584942311,9584942308,16.82,20.0,20.0,13.03,3.03,4.65
9584942313,9584942316,40.69,30.0,29.99,26.96,4.88,5.43
9584942313,2288704821,65.38,30.0,29.99,20.68,7.85,11.38
9584942313,9584942310,80.62,20.0,19.99,13.18,14.52,22.03
9584942315,9584942306,18.4,20.0,19.98,14.57,3.32,4.55
9584942316,2288704786,11.26,30.0,30.0,20.62,1.35,1.97
9584942316,9584942313,40.69,30.0,29.84,21.82,4.91,6.71
9584942316,9584977922,92.63,20.0,20.0,14.55,16.67,22.92
9584977922,9584942316,92.63,20.0,20.0,12.8,16.67,26.06
9584977923,2288914133,202.59,20.0,19.79,12.04,36.86,60.58
9584977928,13893147513,39.23,20.0,19.99,14.7,7.06,9.61
9584977928,9584977946,63.58,20.0,19.12,15.2,11.97,15.06
9584977928,9584977942,70.37,20.0,19.95,15.86,12.7,15.97
9584977929,2288704894,55.83,20.0,20.0,13.43,10.05,14.96
9584977942,2288704894,24.29,30.0,29.97,22.62,2.92,3.87
9584977942,9584977928,70.37,20.0,19.98,15.43,12.68,16.42
9584977942,2288704909,45.9,30.0,30.0,22.16,5.51,7.46
9584977943,2288704907,53.34,20.0,20.0,13.96,9.6,13.76
9584977943,7138682613,19.24,20.0,19.96,16.74,3.47,4.14
9584977943,9584977946,95.61,20.0,19.9,15.1,17.3,22.79
9584977946,9584977928,63.58,20.0,20.0,13.78,11.45,16.61
9584977946,9584977943,95.61,20.0,19.97,13.09,17.23,26.29
9584977946,9584977950,72.46,20.0,19.76,13.14,13.2,19.84
9584977950,9584977946,72.46,20.0,20.0,17.03,13.04,15.32
9584977967,9584977968,59.13,20.0,19.91,13.78,10.69,15.44
9584977967,9584828432,51.72,20.0,19.96,15.18,9.33,12.27
9584977967,9584828437,56.4,20.0,19.72,14.55,10.3,13.96
